

秒开,#genre#
九江交通广播,http://ls.qingting.fm/live/2785094.m3u8
云南交通广播,http://ls.qingting.fm/live/1928.m3u8
云南教育广播,http://ls.qingting.fm/live/1930.m3u8
云南新闻广播,http://ls.qingting.fm/live/1926.m3u8
云南民族广播,http://ls.qingting.fm/live/1933.m3u8
云南经济广播,http://ls.qingting.fm/live/1927.m3u8
云南音乐广播,http://ls.qingting.fm/live/1929.m3u8
保定交通广播,http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播,http://ls.qingting.fm/live/62628.m3u8
保定新闻广播,http://ls.qingting.fm/live/3701149.m3u8
保定经典汽车音乐广播,http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播,http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播,http://ls.qingting.fm/live/2216385.m3u8
呼和浩特城市生活广播,http://ls.qingting.fm/live/2218717.m3u8
呼和浩特文艺广播,http://ls.qingting.fm/live/3099076.m3u8
呼和浩特新闻综合广播,http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声,http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播,http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播,http://ls.qingting.fm/live/4906.m3u8
四川民族广播 AM954,http://ls.qingting.fm/live/1115.m3u8
四川私家车广播 FM92.5,http://ls.qingting.fm/live/4939.m3u8
四川财富广播 FM94.0,http://ls.qingting.fm/live/4927.m3u8
太原交通广播 FM107,http://ls.qingting.fm/live/4900.m3u8
太原新闻广播 FM91.2,http://ls.qingting.fm/live/23873.m3u8
太原私家车,http://ls.qingting.fm/live/4018.m3u8
太原音乐广播 FM102.6,http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播 FM98.4,http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播 FM103.7,http://ls.qingting.fm/live/1842.m3u8
山东体育广播 FM102.1,http://ls.qingting.fm/live/60266.m3u8
山东女主播电台 FM97.5,http://ls.qingting.fm/live/60258.m3u8
山东新闻广播 FM95,http://ls.qingting.fm/live/60180.m3u8
山东生活广播 MyFM FM105,http://ls.qingting.fm/live/60260.m3u8
山东音乐广播 FM99.1,http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播 FM106.1,http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播,http://ls.qingting.fm/live/88933.m3u8
常州交通广播 FM90,http://ls.qingting.fm/live/2796.m3u8
广西女主播电台 FM97.0,http://ls.qingting.fm/live/1754.m3u8
广西新闻910 FM91.0,http://ls.qingting.fm/live/1753.m3u8
广西私家车930 FM93.0,http://ls.qingting.fm/live/1756.m3u8
广西音乐台 FM95.0,http://ls.qingting.fm/live/4875.m3u8
惠州新闻综合广播 FM100,http://ls.qingting.fm/live/5016.m3u8
惠州环保交通广播 FM98.8,http://ls.qingting.fm/live/5017.m3u8
惠州音乐广播,http://ls.qingting.fm/live/2212959.m3u8
新疆交通广播,http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播,http://ls.qingting.fm/live/1902.m3u8
新疆民生广播,http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播,http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播,http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播 FM93.7,http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播 FM95.4,http://ls.qingting.fm/live/1936.m3u8
昆明资讯频率,http://ls.qingting.fm/live/1937.m3u8
昆明都市调频 FM102.8,http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播,http://ls.qingting.fm/live/1934.m3u8
梅州交通广播 FM105.8,http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播 FM94.8,http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播 FM93.7,http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播 FM104.5,http://ls.qingting.fm/live/23891.m3u8
河北 My FM 102.9,http://ls.qingting.fm/live/2508757.m3u8
河北交通广播 FM99.2,http://ls.qingting.fm/live/1646.m3u8
河北农民广播 AM558,http://ls.qingting.fm/live/1650.m3u8
河北故事广播 FM107.9,http://ls.qingting.fm/live/1645.m3u8
河北新闻广播 FM104.3,http://ls.qingting.fm/live/1644.m3u8
河北旅游广播 AM603,http://ls.qingting.fm/live/1651.m3u8
河北生活广播 FM88.8,http://ls.qingting.fm/live/4867.m3u8
河北私家车广播 FM90.7,http://ls.qingting.fm/live/4868.m3u8
河北音乐广播 FM102.4,http://ls.qingting.fm/live/1649.m3u8
河南乐龄(信息广播) FM105.6,http://ls.qingting.fm/live/59896.m3u8
河南交通广播 FM104.1,http://ls.qingting.fm/live/1209.m3u8
河南娱乐广播 FM97.6,http://ls.qingting.fm/live/1719795.m3u8
河南影院广播,http://ls.qingting.fm/live/1206.m3u8
河南音乐广播 魅力881 FM88.1,http://ls.qingting.fm/live/1208.m3u8
河南驾车1066 FM106.6,http://ls.qingting.fm/live/1207.m3u8
济南故事广播 FM104.3,http://ls.qingting.fm/live/1672.m3u8
济南私家车广播 FM93.6,http://ls.qingting.fm/live/1670.m3u8
济南经济广播 FM90.9,http://ls.qingting.fm/live/1668.m3u8
济南音乐广播,http://ls.qingting.fm/live/1671.m3u8
浙江之声,http://ls.qingting.fm/live/4518.m3u8
浙江交通之声,http://ls.qingting.fm/live/4522.m3u8
浙江动听(音乐调频),http://ls.qingting.fm/live/4866.m3u8
浙江女主播电台,http://ls.qingting.fm/live/4524.m3u8
浙江财富广播,http://ls.qingting.fm/live/4519.m3u8
海南交通广播,http://ls.qingting.fm/live/4911.m3u8
海南国际旅游之声,http://ls.qingting.fm/live/1862.m3u8
海南新闻广播 FM88.6,http://ls.qingting.fm/live/1861.m3u8
海南民生广播 FM101,http://ls.qingting.fm/live/1511803.m3u8
深圳快乐(交通广播),http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播 FM94.2,http://ls.qingting.fm/live/1273.m3u8
深圳飞扬音乐971,http://ls.qingting.fm/live/1271.m3u8
温州交通广播,http://ls.qingting.fm/live/23863.m3u8
温州新闻广播,http://ls.qingting.fm/live/23861.m3u8
温州私家车音乐广播,http://ls.qingting.fm/live/23865.m3u8
温州经济生活广播,http://ls.qingting.fm/live/23867.m3u8
温州绿色之声,http://ls.qingting.fm/live/1158.m3u8
珠海电台交通音乐,http://ls.qingting.fm/live/1275.m3u8
西宁交通频率,http://ls.qingting.fm/live/3400408.m3u8
西宁新闻频率,http://ls.qingting.fm/live/3400403.m3u8
西安交通广播,http://ls.qingting.fm/live/1611.m3u8
西安新闻广播,http://ls.qingting.fm/live/1610.m3u8
西安音乐广播,http://ls.qingting.fm/live/1612.m3u8
New,#genre#
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8 
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8 
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8 
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8 
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8 
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8 
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8 
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8 
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8 
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8 
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8 
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8 
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8 
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8 
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8 
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8 
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8 
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8 
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8 
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8 
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8 
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8 

测试,#genre#
凤凰卫视中文台,http://222.186.57.133:22222/php/jspd.php?id=1&time=20240926215313&ip=111.229.253.40
凤凰卫视资讯台,http://222.186.57.133:22222/php/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
凤凰卫视香港台,http://222.186.57.133:22222/php/jspd.php?id=3&time=20240926215313&ip=111.229.253.40
香港有线新闻台,http://222.186.57.133:22222/php/jspd.php?id=4&time=20240926215313&ip=111.229.253.40
香港有线18台,http://222.186.57.133:22222/php/jspd.php?id=5&time=20240926215313&ip=111.229.253.40
香港有线18台(普通话),http://222.186.57.133:22222/php/jspd.php?id=6&time=20240926215313&ip=111.229.253.40
TVB无线新闻台,http://222.186.57.133:22222/php/jspd.php?id=7&time=20240926215313&ip=111.229.253.40
TVB翡翠台,http://222.186.57.133:22222/php/jspd.php?id=8&time=20240926215313&ip=111.229.253.40
黃金翡翠台,http://222.186.57.133:22222/php/jspd.php?id=9&time=20240926215313&ip=111.229.253.40
TVB明珠台,http://222.186.57.133:22222/php/jspd.php?id=10&time=20240926215313&ip=111.229.253.40
TVB Plus,http://222.186.57.133:22222/php/jspd.php?id=11&time=20240926215313&ip=111.229.253.40
TVB娱乐新闻台,http://222.186.57.133:22222/php/jspd.php?id=12&time=20240926215313&ip=111.229.253.40
TVB星河,http://222.186.57.133:22222/php/jspd.php?id=13&time=20240926215313&ip=111.229.253.40
ViuTV,http://222.186.57.133:22222/php/jspd.php?id=14&time=20240926215313&ip=111.229.253.40
ViuTV6,http://222.186.57.133:22222/php/jspd.php?id=15&time=20240926215313&ip=111.229.253.40
NOW新闻台,http://222.186.57.133:22222/php/jspd.php?id=16&time=20240926215313&ip=111.229.253.40
HOY国际财经台,http://222.186.57.133:22222/php/jspd.php?id=17&time=20240926215313&ip=111.229.253.40
HOY TV,http://222.186.57.133:22222/php/jspd.php?id=18&time=20240926215313&ip=111.229.253.40
HOY资讯台,http://222.186.57.133:22222/php/jspd.php?id=19&time=20240926215313&ip=111.229.253.40
港台电视31,http://222.186.57.133:22222/php/jspd.php?id=20&time=20240926215313&ip=111.229.253.40
港台电视32,http://222.186.57.133:22222/php/jspd.php?id=21&time=20240926215313&ip=111.229.253.40
中天新闻台,http://222.186.57.133:22222/php/jspd.php?id=22&time=20240926215313&ip=111.229.253.40
东森新闻台,http://222.186.57.133:22222/php/jspd.php?id=23&time=20240926215313&ip=111.229.253.40
东森财经新闻台,http://222.186.57.133:22222/php/jspd.php?id=24&time=20240926215313&ip=111.229.253.40
寰宇新闻台,http://222.186.57.133:22222/php/jspd.php?id=25&time=20240926215313&ip=111.229.253.40
寰宇新闻台湾台,http://222.186.57.133:22222/php/jspd.php?id=26&time=20240926215313&ip=111.229.253.40
台视新闻台,http://222.186.57.133:22222/php/jspd.php?id=27&time=20240926215313&ip=111.229.253.40
中视新闻台,http://222.186.57.133:22222/php/jspd.php?id=28&time=20240926215313&ip=111.229.253.40
华视新闻台,http://222.186.57.133:22222/php/jspd.php?id=29&time=20240926215313&ip=111.229.253.40
TVBS新闻台,http://222.186.57.133:22222/php/jspd.php?id=30&time=20240926215313&ip=111.229.253.40
三立新闻台,http://222.186.57.133:22222/php/jspd.php?id=31&time=20240926215313&ip=111.229.253.40
三立iNEWS,http://222.186.57.133:22222/php/jspd.php?id=32&time=20240926215313&ip=111.229.253.40
镜电视新闻台,http://222.186.57.133:22222/php/jspd.php?id=33&time=20240926215313&ip=111.229.253.40
公视新闻,http://222.186.57.133:22222/php/jspd.php?id=34&time=20240926215313&ip=111.229.253.40
民视新闻台,http://222.186.57.133:22222/php/jspd.php?id=35&time=20240926215313&ip=111.229.253.40
民视第一台,http://222.186.57.133:22222/php/jspd.php?id=36&time=20240926215313&ip=111.229.253.40
民视台湾台,http://222.186.57.133:22222/php/jspd.php?id=37&time=20240926215313&ip=111.229.253.40
民视影剧台,http://222.186.57.133:22222/php/jspd.php?id=38&time=20240926215313&ip=111.229.253.40
民视旅游台,http://222.186.57.133:22222/php/jspd.php?id=39&time=20240926215313&ip=111.229.253.40
民视综艺台,http://222.186.57.133:22222/php/jspd.php?id=40&time=20240926215313&ip=111.229.253.40
民视,http://222.186.57.133:22222/php/jspd.php?id=41&time=20240926215313&ip=111.229.253.40
台视,http://222.186.57.133:22222/php/jspd.php?id=42&time=20240926215313&ip=111.229.253.40
中视,http://222.186.57.133:22222/php/jspd.php?id=43&time=20240926215313&ip=111.229.253.40
华视,http://222.186.57.133:22222/php/jspd.php?id=44&time=20240926215313&ip=111.229.253.40
TVBS HD,http://222.186.57.133:22222/php/jspd.php?id=45&time=20240926215313&ip=111.229.253.40
TVBS欢乐台,http://222.186.57.133:22222/php/jspd.php?id=46&time=20240926215313&ip=111.229.253.40
中天亚洲台,http://222.186.57.133:22222/php/jspd.php?id=47&time=20240926215313&ip=111.229.253.40
纬来体育台,http://222.186.57.133:22222/php/jspd.php?id=48&time=20240926215313&ip=111.229.253.40
纬来日本台,http://222.186.57.133:22222/php/jspd.php?id=49&time=20240926215313&ip=111.229.253.40
纬来育乐台,http://222.186.57.133:22222/php/jspd.php?id=50&time=20240926215313&ip=111.229.253.40
ELEVEN 1（DAZN 1）,http://222.186.57.133:22222/php/jspd.php?id=51&time=20240926215313&ip=111.229.253.40
ELEVEN 2（DAZN 2）,http://222.186.57.133:22222/php/jspd.php?id=52&time=20240926215313&ip=111.229.253.40
爱尔达体育1台,http://222.186.57.133:22222/php/jspd.php?id=53&time=20240926215313&ip=111.229.253.40
爱尔达体育2台,http://222.186.57.133:22222/php/jspd.php?id=54&time=20240926215313&ip=111.229.253.40
爱尔达体育3台,http://222.186.57.133:22222/php/jspd.php?id=55&time=20240926215313&ip=111.229.253.40
爱尔达体育4台,http://222.186.57.133:22222/php/jspd.php?id=56&time=20240926215313&ip=111.229.253.40
MOMO综合台,http://222.186.57.133:22222/php/jspd.php?id=57&time=20240926215313&ip=111.229.253.40
东森超视,http://222.186.57.133:22222/php/jspd.php?id=58&time=20240926215313&ip=111.229.253.40
CNN新闻频道,http://222.186.57.133:22222/php/jspd.php?id=59&time=20240926215313&ip=111.229.253.40

</p>
